Brand,Price,Sales,BSR,Active Sellers #,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Dimensions,Weight,period,Creation Date_year,Creation Date_month,Creation Date_day,Size Tier_Large Envelope,Size Tier_Large Letter,Size Tier_Large Oversize,Size Tier_Small Envelope,Size Tier_Small Oversize,Size Tier_Standard Envelope,Size Tier_Standard Parcel,Delivery_AMZ,Delivery_FBA,Delivery_MFN
135,-0.8954742867996935,1,85878,0.0600845233446075,5,-0.597979472116267,0.3252451829419779,0.0032334738069000374,660,8,-1.1874419018795317,-0.3140364806604572,3685,2011,11,29,0,0,1,0,0,0,0,0,0,1
135,-0.3078281305752158,9,80543,0.6706896793644255,5,-0.6053837143352532,-1.0448565661371165,0.0032334738069000374,76,8,-0.6738791265308034,-1.1241917951206502,1894,2016,10,24,0,0,0,0,1,0,0,0,0,1
665,-1.1771875200439659,3,88676,-0.5505206326752106,4,-0.5387455343643783,1.3528214947512986,0.0032334738069000374,338,8,0.25225139794582135,0.3935675281718631,1870,2016,11,17,0,0,1,0,0,0,0,0,0,1
77,-0.5869919227946532,11,92587,-0.5505206326752106,4,-0.5239370499264061,1.0102960574815252,0.072840081994146,38,13,-0.9631528404330554,-0.22174030559537186,2097,2016,4,4,0,0,1,0,0,0,0,1,0,0
780,-0.4569704305280659,2,76747,0.6706896793644255,4,-0.28700129891885107,-0.017280254327795737,0.0032334738069000374,154,15,-0.9694853259999564,-0.3960775251627553,3339,2012,11,9,0,0,1,0,0,0,0,0,1,0
342,1.2753747458473472,4,79198,0.6706896793644255,4,-0.005640094597379497,-0.35980569159756937,0.0032334738069000374,392,15,-0.5714047162174198,0.7730073589949915,3984,2011,2,3,0,0,1,0,0,0,0,0,1,0
45,-0.750156148384096,2,98657,1.2812948353842435,5,-0.6053837143352532,-1.0448565661371165,0.0032334738069000374,596,13,0.25225139794582135,0.3935675281718631,679,2020,2,21,0,0,1,0,0,0,0,0,0,1
405,-0.320575335699391,4,81388,0.0600845233446075,5,-0.590575229897281,-1.0448565661371165,0.0032334738069000374,476,15,0.25225139794582135,0.3935675281718631,2528,2015,1,29,0,0,1,0,0,0,0,0,0,1
644,-0.22242185624324182,2,100528,-0.5505206326752106,4,1.452995622542881,0.3252451829419779,0.0032334738069000374,651,13,-1.176508892610181,0.37305726704628855,3787,2011,8,19,0,0,1,0,0,0,0,0,1,0
342,0.29383995128585483,3,101457,-0.5505206326752106,5,3.3410773883843348,0.6677706202117515,-0.06637313438034592,392,13,-0.15212561486477338,0.8755586646228641,3787,2011,8,19,0,0,1,0,0,0,0,0,1,0
1165,-0.34352030492290636,2,101618,-0.5505206326752106,3,-0.5535540188023504,-1.0448565661371165,0.0032334738069000374,613,13,-0.6999126783058409,0.6807111839299064,657,2020,3,14,0,0,1,0,0,0,0,0,0,1
135,-1.4499777097013158,1,103572,-0.5505206326752106,4,-0.03525706347332387,-0.35980569159756937,0.0032334738069000374,209,13,-0.6604383808118827,1.5421421512040354,3286,2013,1,1,0,0,1,0,0,0,0,0,0,1
121,0.13067572569641203,1,105714,0.0600845233446075,4,-0.19815039229101794,0.6677706202117515,0.0032334738069000374,556,13,-1.0313488388458354,-0.3960775251627553,3182,2013,4,15,0,0,1,0,0,0,0,0,0,1
1296,-0.08857620243940188,2,103932,-0.5505206326752106,0,-0.6127879565542392,-1.0448565661371165,0.0032334738069000374,209,8,0.25225139794582135,0.3935675281718631,289,2021,3,17,0,0,1,0,0,0,0,0,0,1
331,-0.08857620243940188,1,106210,-0.5505206326752106,5,-0.3018097833568233,-0.702331128867343,0.0032334738069000374,209,8,-1.5126718657385745,0.003872566785947632,661,2020,3,10,0,0,1,0,0,0,0,0,0,1
604,-0.08857620243940188,2,104116,-0.5505206326752106,5,-0.4647031121745174,0.3252451829419779,0.0032334738069000374,209,8,0.25225139794582135,0.3935675281718631,1010,2019,3,27,0,0,1,0,0,0,0,0,0,1
1223,-1.3938900071549447,1,111184,0.0600845233446075,5,0.8680604872429797,2.037872369290846,0.28165990655588385,38,8,-0.7971009966787629,0.8550484034972896,2241,2015,11,12,0,0,1,0,0,0,0,1,0,0
87,-1.2740662789876978,1,112235,0.0600845233446075,5,0.2831253519430782,-0.017280254327795737,0.28165990655588385,38,8,-0.5178672492095036,1.1421920592553325,2194,2015,12,29,0,0,1,0,0,0,0,1,0,0
1223,0.6775308255235291,9,114384,0.6706896793644255,5,-0.5757667454593087,-1.0448565661371165,0.0032334738069000374,556,8,-0.6738791265308034,-1.1241917951206502,1894,2016,10,24,0,0,0,0,1,0,0,0,0,1
885,-0.8903754047500234,1,117461,-0.5505206326752106,0,-0.6127879565542392,-0.017280254327795737,0.0032334738069000374,457,8,3.5092598078552295,0.3935675281718631,561,2020,6,18,0,0,1,0,0,0,0,0,0,1
120,-0.5270800587110295,2,116309,2.5025051474238795,2,-0.6053837143352532,0.3252451829419779,0.0032334738069000374,303,8,-1.2880309995383818,-0.7550070948603089,2437,2015,4,30,0,0,1,0,0,0,0,0,0,1
41,1.058672258736368,550,3013,2.5025051474238795,5,0.4164017118848279,-0.017280254327795737,0.0032334738069000374,62,13,1.952604958371133,0.7114765756182679,364,2021,1,1,0,0,1,0,0,0,0,0,0,1
206,0.29383995128585483,180,6467,0.0600845233446075,4,-0.08708675900622653,0.3252451829419779,0.072840081994146,56,13,-0.3733115779707738,0.003872566785947632,1002,2019,4,4,0,0,1,0,0,0,0,0,1,0
47,0.29383995128585483,137,10173,2.5025051474238795,5,-0.10929948566318481,-1.0448565661371165,0.14244669018139197,639,10,0.25225139794582135,0.3935675281718631,1540,2017,10,13,0,0,1,0,0,0,0,0,0,1
821,-0.4709923561646586,138,15304,1.2812948353842435,5,1.4233786536669366,-0.702331128867343,-0.13597974256759188,558,10,-0.23258967648408496,2.0856640710317595,2473,2015,3,25,0,0,1,0,0,0,0,0,1,0
821,-0.34352030492290636,67,11842,-0.5505206326752106,0,-0.6127879565542392,0.6677706202117515,0.0032334738069000374,649,10,0.25225139794582135,0.3935675281718631,105,2021,9,17,0,0,1,0,0,0,0,0,0,1
50,-0.08857620243940188,174,14028,1.2812948353842435,5,1.4974210758567976,1.3528214947512986,0.28165990655588385,56,10,-0.3606285655675504,0.05514821959988393,2320,2015,8,25,0,0,1,0,0,0,0,0,1,0
240,-0.603563289456081,65,10087,-0.5505206326752106,4,0.8754647294619657,-1.0448565661371165,0.14244669018139197,225,10,0.841740855654386,-0.07816847771635045,2427,2015,5,10,0,0,1,0,0,0,0,0,1,0
47,-0.15103750754786052,102,18546,0.0600845233446075,5,-0.10929948566318481,-0.017280254327795737,0.21205329836863793,446,10,0.25225139794582135,0.3935675281718631,1929,2016,9,19,0,0,1,0,0,0,0,0,0,1
1189,-1.4142855353536252,100,18974,1.2812948353842435,4,0.009168389840592693,0.6677706202117515,0.14244669018139197,38,10,-0.8409412813726928,0.8653035340600767,438,2020,10,19,0,0,1,0,0,0,0,1,0,0
1189,-1.3887911251052747,61,25856,1.2812948353842435,4,-0.09449100122521263,0.6677706202117515,0.14244669018139197,38,10,-0.8126074677464308,0.8447932729345021,438,2020,10,19,0,0,1,0,0,0,0,1,0,0
575,-0.48246484077641627,81,15286,0.6706896793644255,4,-0.4424903855175591,-1.0448565661371165,0.21205329836863793,639,10,0.25225139794582135,2.9470950383058887,366,2020,12,30,0,0,1,0,0,0,0,0,0,1
273,1.4423631329740425,56,15680,0.6706896793644255,5,0.05359384315450926,-1.0448565661371165,0.072840081994146,271,10,0.21804515112290293,0.6807111839299064,498,2020,8,20,0,0,1,0,0,0,0,0,1,0
47,-1.0446165867525437,150,17516,1.2812948353842435,5,1.6529101624555056,-1.0448565661371165,0.28165990655588385,630,10,0.25225139794582135,0.3935675281718631,1711,2017,4,25,0,0,1,0,0,0,0,0,0,1
1191,-0.5997391279188283,21,43067,-0.5505206326752106,4,-0.47210735439350343,1.6953469320210723,0.21205329836863793,623,10,-0.18975970287775212,-0.4165877862883298,184,2021,6,30,0,0,1,0,0,0,0,0,1,0
861,-0.30527868955038084,88,18509,0.0600845233446075,4,0.3941889852278696,-1.0448565661371165,0.14244669018139197,225,13,0.4896745035310552,0.9575997091251621,1310,2018,5,31,0,0,1,0,0,0,0,0,1,0
47,-0.7157386945488229,57,25353,1.2812948353842435,4,-0.5313412921453922,-1.0448565661371165,0.0032334738069000374,320,10,0.18542653600906575,3.172707910687208,1193,2018,9,25,0,0,1,0,0,0,0,0,1,0
47,-0.34352030492290636,89,14644,1.8918999914040615,5,-0.28700129891885107,-1.0448565661371165,-0.06637313438034592,639,10,0.25225139794582135,0.3935675281718631,1711,2017,4,25,0,0,1,0,0,0,0,0,0,1
1047,0.18548870773036547,34,18315,1.8918999914040615,4,-0.36844796332769814,-1.0448565661371165,0.0032334738069000374,303,10,0.6853861942140809,0.8653035340600767,3388,2012,9,21,0,0,1,0,0,0,0,0,0,1
47,0.9312002074946157,64,22061,-0.5505206326752106,5,-0.5535540188023504,-1.0448565661371165,0.0032334738069000374,561,10,0.25225139794582135,0.3935675281718631,382,2020,12,14,0,0,1,0,0,0,0,0,0,1
267,0.1663679000441026,30,54575,-0.5505206326752106,4,0.07580656981146754,2.3803978065606195,0.21205329836863793,38,10,0.965440819442012,0.342291875357927,744,2019,12,18,0,0,1,0,0,0,0,1,0,0
310,1.4474620150237125,50,20449,0.0600845233446075,4,-0.22776736116696233,-1.0448565661371165,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,697,2020,2,3,0,0,1,0,0,0,0,0,0,1
821,1.3136163612198726,46,31460,-0.5505206326752106,5,0.4978483762936749,1.6953469320210723,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,578,2020,6,1,0,0,1,0,0,0,0,0,0,1
1037,-0.6596509920024519,80,24571,3.7237154594635156,5,0.5200611029506332,0.3252451829419779,0.21205329836863793,303,10,-1.0573012049084765,-0.6729660503580109,3833,2011,7,4,0,0,1,0,0,0,0,0,0,1
856,-0.8840018021879359,39,38803,-0.5505206326752106,4,0.1572532342203146,-0.017280254327795737,0.0032334738069000374,437,9,-1.0310872404392255,-0.508883961353415,1755,2017,3,12,0,0,1,0,0,0,0,0,0,1
239,-0.7310353406978332,19,23979,-0.5505206326752106,4,0.18687020309625896,-1.0448565661371165,0.0032334738069000374,225,10,-0.7808999367383722,-0.7652622254230962,2427,2015,5,10,0,0,1,0,0,0,0,0,1,0
821,1.4665828227099755,89,20175,-0.5505206326752106,5,-0.47951159661248954,0.6677706202117515,0.28165990655588385,290,10,0.25225139794582135,0.3935675281718631,179,2021,7,5,0,0,1,0,0,0,0,0,0,1
47,-0.3664652741464217,8,27832,0.0600845233446075,5,-0.36844796332769814,-1.0448565661371165,0.0032334738069000374,630,10,0.25225139794582135,0.3935675281718631,1776,2017,2,19,0,0,1,0,0,0,0,0,0,1
821,1.1861443099781201,28,28507,-0.5505206326752106,5,-0.10929948566318481,1.0102960574815252,0.0032334738069000374,343,10,0.25225139794582135,0.3935675281718631,578,2020,6,1,0,0,1,0,0,0,0,0,0,1
354,0.2122578384911333,39,28569,1.2812948353842435,4,0.6533374628923829,0.6677706202117515,0.0032334738069000374,38,13,-0.5903480491098588,-0.48837370022784043,3761,2011,9,14,0,0,1,0,0,0,0,1,0,0
657,0.9312002074946157,38,26593,-0.5505206326752106,4,-0.5091285654884339,0.3252451829419779,0.072840081994146,654,10,-0.30421351608692543,-0.878068661613756,232,2021,5,13,0,0,1,0,0,0,0,0,1,0
1047,0.10263187442322647,30,62451,0.0600845233446075,4,-0.45729886995553126,-1.0448565661371165,0.0032334738069000374,477,10,0.25225139794582135,0.3935675281718631,2704,2014,8,6,0,0,1,0,0,0,0,0,0,1
220,-1.3110331738478058,8,28893,-0.5505206326752106,5,0.4015932274468557,-1.0448565661371165,0.0032334738069000374,209,10,-0.9502533327967757,1.1421920592553325,673,2020,2,27,0,0,1,0,0,0,0,0,0,1
821,0.9312002074946157,44,31242,1.8918999914040615,5,-0.5091285654884339,0.3252451829419779,0.0032334738069000374,451,10,0.25225139794582135,0.3935675281718631,595,2020,5,15,0,0,1,0,0,0,0,0,0,1
821,-0.68642012276322,51,29550,0.6706896793644255,5,-0.5313412921453922,0.3252451829419779,0.072840081994146,658,10,-0.05993472812157071,3.213728432938357,515,2020,8,3,0,0,1,0,0,0,0,0,0,1
152,-0.5092339715371843,4,146887,0.0600845233446075,5,-0.5683625032403227,-0.702331128867343,0.0032334738069000374,477,10,-0.6738791265308034,-1.1241917951206502,2082,2016,4,19,0,0,0,0,1,0,0,0,0,1
575,-0.725936458648163,41,50874,0.6706896793644255,5,-0.5387455343643783,-1.0448565661371165,0.0032334738069000374,639,10,-0.17984602533070923,3.152197649561634,436,2020,10,21,0,0,1,0,0,0,0,0,0,1
989,1.2103639997140534,30,54523,-0.5505206326752106,5,-0.590575229897281,-1.0448565661371165,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,543,2020,7,6,0,0,1,0,0,0,0,0,0,1
47,0.3237958833276665,25,57286,-0.5505206326752106,5,3.674268288238709,-0.35980569159756937,0.0032334738069000374,38,10,-0.8497995446585858,0.8037727506833531,2125,2016,3,7,0,0,1,0,0,0,0,1,0,0
990,0.7846073485666009,7,53532,0.6706896793644255,5,-0.6053837143352532,-1.0448565661371165,0.0032334738069000374,558,10,-0.6738791265308034,-1.1241917951206502,1154,2018,11,3,0,0,0,0,1,0,0,0,0,1
1246,1.2944955535336098,3,48397,-0.5505206326752106,4,-0.6053837143352532,0.6677706202117515,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,268,2021,4,7,0,0,1,0,0,0,0,0,0,1
911,0.42386144355244226,4,72973,0.0600845233446075,5,-0.6053837143352532,-1.0448565661371165,0.0032334738069000374,477,10,-0.6738791265308034,-1.1241917951206502,1776,2017,2,19,0,0,0,0,1,0,0,0,0,1
47,0.3237958833276665,7,80872,-0.5505206326752106,5,4.607202807830957,1.0102960574815252,0.0032334738069000374,209,10,-0.7267400459354186,0.6807111839299064,2100,2016,4,1,0,0,1,0,0,0,0,0,0,1
772,0.6775308255235291,13,80648,-0.5505206326752106,4,0.0017641476216065982,1.6953469320210723,-0.13597974256759188,386,10,-1.3283081335215912,-1.4831213648182038,2110,2016,3,22,1,0,0,0,0,0,0,0,1,0
354,-0.36901471517125695,2,79128,1.2812948353842435,0,-0.6127879565542392,0.6677706202117515,0.0032334738069000374,556,10,-0.194053525000038,0.22948543916726713,2082,2016,4,19,0,0,1,0,0,0,0,0,0,1
354,-0.10259812807599457,21,85943,0.6706896793644255,5,-0.5683625032403227,-0.702331128867343,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,2082,2016,4,19,0,0,1,0,0,0,0,0,0,1
989,2.130712209679504,6,83513,0.6706896793644255,5,-0.6053837143352532,-0.702331128867343,0.0032334738069000374,477,10,0.25225139794582135,0.3935675281718631,1494,2017,11,28,0,0,1,0,0,0,0,0,0,1
1034,0.2887410692361846,23,88893,-0.5505206326752106,5,3.0745246685008354,1.0102960574815252,0.0032334738069000374,38,13,-0.7701834227020783,-0.5601596141673513,298,2021,3,8,0,0,1,0,0,0,0,1,0,0
47,-0.9808805611316675,7,89203,0.0600845233446075,4,-0.5831709876782949,-1.0448565661371165,0.0032334738069000374,358,10,0.25225139794582135,0.3935675281718631,1696,2017,5,10,0,0,1,0,0,0,0,0,0,1
989,1.897438355907098,3,92183,-0.5505206326752106,0,-0.6127879565542392,-1.0448565661371165,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,1536,2017,10,17,0,0,1,0,0,0,0,0,0,1
989,-0.9643091944702398,3,94205,0.6706896793644255,4,-0.19815039229101794,1.0102960574815252,0.0032334738069000374,209,10,-0.8934413753888806,0.8960689257484387,2194,2015,12,29,0,0,1,0,0,0,0,0,0,1
989,-1.3110331738478058,4,98054,3.1131103034436975,5,1.0309538160606737,-1.0448565661371165,0.28165990655588385,209,10,-0.8352582815049612,0.8550484034972896,3042,2013,9,2,0,0,1,0,0,0,0,0,0,1
527,-0.8840018021879359,7,100716,-0.5505206326752106,4,-0.3832564477656703,-1.0448565661371165,0.0032334738069000374,38,10,-0.29207174176634315,0.09616874185103275,677,2020,2,23,0,0,1,0,0,0,0,1,0,0
47,0.3237958833276665,2,104711,-0.5505206326752106,5,0.34976353191395304,0.3252451829419779,-0.06637313438034592,38,10,-0.8017015203812122,0.8550484034972896,2191,2016,1,1,0,0,1,0,0,0,0,1,0,0
778,-0.152312228060278,7,104789,-0.5505206326752106,3,-0.47210735439350343,1.0102960574815252,0.0032334738069000374,417,10,-1.049209695572992,-0.919089183864905,642,2020,3,29,0,0,1,0,0,0,0,0,0,1
152,0.3237958833276665,1,110786,-0.5505206326752106,5,0.29793383638105037,-0.017280254327795737,0.21205329836863793,38,10,-0.7873587111912228,0.8345381423717151,2241,2015,11,12,0,0,1,0,0,0,0,1,0,0
989,-0.6073874509933336,2,114038,-0.5505206326752106,4,-0.1463206967581153,1.0102960574815252,0.0032334738069000374,38,10,-0.8497995446585858,0.7832624895577786,1825,2017,1,1,0,0,1,0,0,0,0,1,0,0
911,2.530974450578606,0,0,-1.1611257886950286,4,-0.42768190107958687,-1.3873820034068902,0.0032334738069000374,558,10,0.25225139794582135,0.3935675281718631,2473,2015,3,25,0,0,1,0,0,0,0,0,0,1
857,0.3237958833276665,0,0,-1.1611257886950286,5,-0.4128734166416147,-1.3873820034068902,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,1576,2017,9,7,0,0,1,0,0,0,0,0,0,1
989,2.4379198531721276,0,0,-1.1611257886950286,4,-0.4424903855175591,-1.3873820034068902,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,820,2019,10,3,0,0,1,0,0,0,0,0,0,1
354,1.2180123227885582,0,0,-1.1611257886950286,3,-0.3536394788897259,-1.3873820034068902,0.0032334738069000374,558,10,0.25225139794582135,0.3935675281718631,4073,2010,11,6,0,0,1,0,0,0,0,0,0,1
989,0.7514646152437451,0,0,-1.1611257886950286,0,-0.6127879565542392,-1.3873820034068902,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,1796,2017,1,30,0,0,1,0,0,0,0,0,0,1
152,0.3817956666426638,0,0,-1.1611257886950286,5,-0.5757667454593087,-1.3873820034068902,0.0032334738069000374,477,10,0.25225139794582135,0.3935675281718631,2082,2016,4,19,0,0,1,0,0,0,0,0,0,1
152,0.3237958833276665,0,0,-1.1611257886950286,4,-0.5387455343643783,-1.3873820034068902,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,2241,2015,11,12,0,0,1,0,0,0,0,0,0,1
989,-0.34352030492290636,0,0,-1.1611257886950286,5,-0.6053837143352532,-1.3873820034068902,0.0032334738069000374,68,10,0.25225139794582135,0.3935675281718631,2473,2015,3,25,0,0,1,0,0,0,0,0,0,1
857,0.3237958833276665,0,0,-1.1611257886950286,5,-0.3906606899846564,-1.3873820034068902,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,2205,2015,12,18,0,0,1,0,0,0,0,0,0,1
152,0.3237958833276665,0,0,-1.1611257886950286,4,-0.279597056699865,-1.3873820034068902,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,3117,2013,6,19,0,0,1,0,0,0,0,0,0,1
989,0.3237958833276665,0,0,-1.1611257886950286,5,-0.5535540188023504,-1.3873820034068902,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,674,2020,2,26,0,0,1,0,0,0,0,0,0,1
47,-0.8151668945173897,0,0,-1.1611257886950286,4,-0.5535540188023504,-1.3873820034068902,0.0032334738069000374,630,10,0.25225139794582135,0.3935675281718631,1540,2017,10,13,0,0,1,0,0,0,0,0,0,1
152,0.9974856741403273,0,0,-1.1611257886950286,5,-0.6053837143352532,-1.3873820034068902,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,1796,2017,1,30,0,0,1,0,0,0,0,0,0,1
990,-0.4735417971894936,0,0,-1.1611257886950286,4,-0.6053837143352532,-1.3873820034068902,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,1796,2017,1,30,0,0,1,0,0,0,0,0,0,1
152,0.3237958833276665,0,0,-1.1611257886950286,4,-0.47951159661248954,-1.3873820034068902,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,2241,2015,11,12,0,0,1,0,0,0,0,0,0,1
911,-0.5321789407606997,0,0,-1.1611257886950286,0,-0.6127879565542392,-1.3873820034068902,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,1776,2017,2,19,0,0,1,0,0,0,0,0,0,1
152,0.6953769126973744,0,0,-1.1611257886950286,5,-0.597979472116267,-1.3873820034068902,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,2353,2015,7,23,0,0,1,0,0,0,0,0,0,1
152,0.18548870773036547,0,0,-1.1611257886950286,5,-0.5017243232694478,-1.3873820034068902,0.0032334738069000374,477,10,0.25225139794582135,0.3935675281718631,2082,2016,4,19,0,0,1,0,0,0,0,0,0,1
354,2.2339645711853238,0,0,-1.1611257886950286,0,-0.6127879565542392,-1.3873820034068902,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,2384,2015,6,22,0,0,1,0,0,0,0,0,0,1
989,1.3556821381296509,0,0,-1.1611257886950286,0,-0.6127879565542392,-1.3873820034068902,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,2082,2016,4,19,0,0,1,0,0,0,0,0,0,1
817,0.7348932485823174,0,0,-1.1611257886950286,4,-0.5683625032403227,-1.3873820034068902,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,563,2020,6,16,0,0,1,0,0,0,0,0,0,1
575,-0.603563289456081,0,157597,-1.1611257886950286,5,-0.5831709876782949,-1.3873820034068902,0.0032334738069000374,658,13,0.25225139794582135,0.3935675281718631,634,2020,4,6,0,0,1,0,0,0,0,0,0,1
989,-0.06690595372830402,0,0,-1.1611257886950286,0,-0.6127879565542392,-1.3873820034068902,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,2082,2016,4,19,0,0,1,0,0,0,0,0,0,1
989,0.3237958833276665,0,0,-1.1611257886950286,4,-0.5239370499264061,-1.3873820034068902,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,2248,2015,11,5,0,0,1,0,0,0,0,0,0,1
47,2.588336873637395,0,0,-1.1611257886950286,0,-0.6127879565542392,-1.3873820034068902,0.0032334738069000374,666,10,0.25225139794582135,0.3935675281718631,1792,2017,2,3,0,0,1,0,0,0,0,0,0,1
152,-0.7985955278559619,0,0,-1.1611257886950286,5,-0.6053837143352532,-1.3873820034068902,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,1268,2018,7,12,0,0,1,0,0,0,0,0,0,1
47,-1.457626032775821,0,0,-1.1611257886950286,5,1.6529101624555056,-1.3873820034068902,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,2191,2016,1,1,0,0,1,0,0,0,0,0,0,1
89,-0.12809253832434514,0,0,-1.1611257886950286,0,-0.6127879565542392,-1.3873820034068902,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,1796,2017,1,30,0,0,1,0,0,0,0,0,0,1
